Incident_ID,Timestamp,District,Province,Zone,Latitude,Longitude,Incident_Type,Severity_Level,Priority_Label,Affected_Population,Displaced_Population,Casualties,Missing_Persons,Required_Resources,Response_Time_Mins,Status,Reported_By,Report_Channel,Report_Language,Weather_Condition,Has_Photo_Evidence,Has_Video_Evidence,Offline_Submission,Is_Verified,Verified_By,Volunteers_Dispatched,Tasks_Created,Tasks_Completed,Relief_Tokens_Issued,Psych_Support_Needed,Damage_Category,Estimated_Loss_LKR,Is_Monsoon_Season,Month,Hour_Of_Day,Day_Of_Week
INC-2021-0924,2021-03-15T15:04:32.000Z,Kurunegala,NorthWestern,DRY,7.585722,80.21806,High Winds/Cyclone,1,LOW,460,0,0,0,Medical Kits|Dry Rations,158,RESOLVED,VOLUNTEER,WEB_DASHBOARD,SINHALA,RAINY,True,False,False,False,,0,0,0,0,False,NONE,0,False,3,15,0
INC-2021-0321,2021-03-15T19:14:30.000Z,Monaragala,Uva,DRY,6.921601,81.372225,Flash Flood,2,MEDIUM,300,0,0,0,Boats|Medical Kits,94,RESOLVED,DMC_OFFICER,SMS,SINHALA,RAINY,False,False,False,True,GRAMA_NILADHARI,0,0,0,0,False,RESIDENTIAL,21901353,False,3,19,0
INC-2021-1067,2021-03-18T04:27:45.000Z,Badulla,Uva,HILL,7.082729,81.204593,Landslide,1,LOW,94,0,1,5,Ambulances,110,RESOLVED,SENSOR,WEB_DASHBOARD,SINHALA,FOG,True,True,False,True,VOLUNTEER,0,0,0,0,False,INFRASTRUCTURE,0,False,3,4,3
INC-2021-0006,2021-03-19T21:16:40.000Z,Matara,Southern,WET,5.873988,80.624547,Drought,1,LOW,138,0,0,0,Livestock Feed|Medical Kits|Dry Rations,150,RESOLVED,CITIZEN,PHONE_CALL,SINHALA,PARTLY_CLOUDY,False,False,False,False,,0,0,0,0,False,AGRICULTURAL,0,False,3,21,4
INC-2021-0741,2021-03-20T03:27:27.000Z,Kilinochchi,Northern,EAST_NORTH,9.450614,80.271349,Landslide,2,MEDIUM,14919,0,0,0,Medical Kits|Excavators|Search Dogs|Rescue Teams,94,CLOSED,CITIZEN,WEB_DASHBOARD,SINHALA,OVERCAST,True,False,False,True,VOLUNTEER,3,3,3,0,False,INFRASTRUCTURE,1477791,False,3,3,5
INC-2021-1229,2021-03-21T07:01:54.000Z,Batticaloa,Eastern,EAST_NORTH,7.608887,81.717022,Flood,2,MEDIUM,1311,0,0,0,Rescue Teams|Tarpaulins,93,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAINY,False,False,True,True,GRAMA_NILADHARI,2,3,2,0,True,MIXED,1813819,False,3,7,6
INC-2021-0785,2021-03-23T08:12:30.000Z,Mannar,Northern,EAST_NORTH,9.151922,80.055505,High Winds/Cyclone,1,LOW,285,0,3,0,Emergency Shelters|Dry Rations|Rescue Teams|Medical Kits,99,RESOLVED,DMC_OFFICER,MOBILE_APP,TAMIL,SUNNY,True,False,False,True,DMC_OFFICER,0,0,0,0,False,MIXED,0,False,3,8,1
INC-2021-0978,2021-03-23T14:48:55.000Z,Trincomalee,Eastern,EAST_NORTH,8.655103,81.297139,Forest Fire,1,LOW,417,0,0,0,Medical Kits|Water Tankers,319,CLOSED,CITIZEN,MOBILE_APP,SINHALA,PARTLY_CLOUDY,False,False,False,True,GRAMA_NILADHARI,0,0,0,0,False,NONE,0,False,3,14,1
INC-2021-0104,2021-03-24T05:21:14.000Z,Gampaha,Western,WET,7.101825,80.000016,Flood,1,LOW,4421,0,0,0,Boats,173,RESOLVED,CITIZEN,PHONE_CALL,SINHALA,OVERCAST,False,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,0,False,3,5,2
INC-2021-0336,2021-03-26T17:13:19.000Z,Galle,Southern,WET,6.146517,80.351284,Flood,1,LOW,455,0,0,0,Medical Kits|Rescue Teams|Tarpaulins|Dry Rations,315,RESOLVED,SENSOR,WEB_DASHBOARD,ENGLISH,RAINY,False,False,False,False,,0,0,0,0,False,RESIDENTIAL,0,False,3,17,4
INC-2021-0368,2021-03-27T16:36:29.000Z,Polonnaruwa,NorthCentral,DRY,8.171125,81.046816,Drought,1,LOW,1388,0,0,0,Medical Kits|Dry Rations|Livestock Feed,141,IN_PROGRESS,VOLUNTEER,MOBILE_APP,SINHALA,OVERCAST,False,False,False,False,,0,0,0,0,False,MIXED,0,False,3,16,5
INC-2021-1471,2021-03-28T06:35:08.000Z,Mullaitivu,Northern,EAST_NORTH,9.36015,80.772429,Flash Flood,3,HIGH,906,305,1,1,Medical Kits|Boats,108,IN_PROGRESS,VOLUNTEER,MOBILE_APP,TAMIL,OVERCAST,False,False,True,False,,5,4,0,101,False,RESIDENTIAL,517741,False,3,6,6
INC-2021-0827,2021-03-28T15:51:30.000Z,NuwaraEliya,Central,HILL,6.8814,80.774064,Landslide,2,MEDIUM,1955,0,2,0,Search Dogs|Medical Kits|Dry Rations,152,RESOLVED,LOCAL_AUTHORITY,WEB_DASHBOARD,ENGLISH,STORMY,False,False,False,True,LOCAL_AUTHORITY,0,0,0,0,False,AGRICULTURAL,1442356,False,3,15,6
INC-2021-0888,2021-03-29T00:36:03.000Z,Mannar,Northern,EAST_NORTH,9.008835,80.006859,Flood,2,MEDIUM,2378,0,0,0,Medical Kits|Dry Rations,183,RESOLVED,CITIZEN,PHONE_CALL,SINHALA,PARTLY_CLOUDY,False,False,False,False,,3,2,0,0,False,MIXED,2139950,False,3,0,0
INC-2021-0265,2021-03-29T02:53:49.000Z,Matara,Southern,WET,6.021563,80.589195,Flood,1,LOW,712,0,0,0,Rescue Teams,248,RESOLVED,DMC_OFFICER,PHONE_CALL,SINHALA,FOG,True,False,False,False,,0,0,0,0,False,MIXED,0,False,3,2,0
INC-2021-1482,2021-03-30T22:22:40.000Z,Kilinochchi,Northern,EAST_NORTH,9.414898,80.283597,Flash Flood,2,MEDIUM,3145,0,1,0,Medical Kits|Dry Rations,267,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,FOG,False,False,False,False,,3,4,0,0,False,MIXED,1248660,False,3,22,1
INC-2021-0899,2021-04-01T16:11:10.000Z,Monaragala,Uva,DRY,6.914239,81.46064,Drought,1,LOW,2230,0,0,0,Livestock Feed|Dry Rations|Medical Kits,154,RESOLVED,VOLUNTEER,WEB_DASHBOARD,TAMIL,SUNNY,False,False,False,True,VOLUNTEER,0,0,0,0,False,INFRASTRUCTURE,0,False,4,16,3
INC-2021-0549,2021-04-02T21:11:21.000Z,Trincomalee,Eastern,EAST_NORTH,8.486054,81.276507,Flood,2,MEDIUM,198,0,0,0,Tarpaulins|Boats|Medical Kits|Water Pumps,48,IN_PROGRESS,DMC_OFFICER,MOBILE_APP,SINHALA,FOG,True,False,False,True,DMC_OFFICER,0,0,0,0,False,RESIDENTIAL,2125256,False,4,21,4
INC-2021-0812,2021-04-03T14:57:11.000Z,Hambantota,Southern,DRY,6.114606,81.047094,Flood,1,LOW,266,0,0,0,Dry Rations|Boats|Tarpaulins|Rescue Teams,82,RESOLVED,SENSOR,MOBILE_APP,SINHALA,STORMY,False,False,False,True,GRAMA_NILADHARI,0,0,0,0,False,INFRASTRUCTURE,0,False,4,14,5
INC-2021-0604,2021-04-04T12:15:06.000Z,Colombo,Western,WET,6.935627,79.915937,Flood,2,MEDIUM,3411,0,0,0,Dry Rations|Medical Kits,116,RESOLVED,LOCAL_AUTHORITY,MOBILE_APP,ENGLISH,RAINY,False,False,False,True,GRAMA_NILADHARI,1,2,2,0,False,INFRASTRUCTURE,352606,False,4,12,6
INC-2021-1007,2021-04-06T04:28:42.000Z,Jaffna,Northern,EAST_NORTH,9.514731,80.095978,Flash Flood,3,HIGH,632,318,4,1,Rescue Teams|Dry Rations|Boats,28,IN_PROGRESS,CITIZEN,WEB_DASHBOARD,SINHALA,RAINY,False,False,False,True,DMC_OFFICER,2,3,3,106,False,INFRASTRUCTURE,43564,False,4,4,1
INC-2021-0218,2021-04-06T20:28:44.000Z,Kilinochchi,Northern,EAST_NORTH,9.367503,80.496337,Flood,2,MEDIUM,1937,0,0,0,Boats,333,RESOLVED,CITIZEN,PHONE_CALL,SINHALA,STORMY,True,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,613803,False,4,20,1
INC-2021-1226,2021-04-08T20:00:14.000Z,Batticaloa,Eastern,EAST_NORTH,7.717325,81.510104,Flood,2,MEDIUM,1662,0,0,0,Water Pumps|Boats|Medical Kits,129,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAINY,True,True,False,False,,1,2,1,0,False,AGRICULTURAL,5786037,False,4,20,3
INC-2021-1342,2021-04-09T04:40:21.000Z,Kurunegala,NorthWestern,DRY,7.584959,80.120933,Flood,2,MEDIUM,1873,0,0,0,Medical Kits|Boats|Rescue Teams|Tarpaulins,81,RESOLVED,CITIZEN,WEB_DASHBOARD,ENGLISH,FOG,False,False,False,True,GRAMA_NILADHARI,2,2,2,0,False,MIXED,83019,False,4,4,4
INC-2021-1376,2021-04-09T17:35:43.000Z,Kurunegala,NorthWestern,DRY,7.444004,80.252594,Flood,2,MEDIUM,1012,0,0,0,Dry Rations|Water Pumps|Tarpaulins,99,RESOLVED,CITIZEN,PHONE_CALL,SINHALA,OVERCAST,False,False,False,False,,1,1,1,0,False,AGRICULTURAL,10661229,False,4,17,4
INC-2021-0561,2021-04-11T14:43:44.000Z,Kurunegala,NorthWestern,DRY,7.638821,80.290781,Earthquake,3,HIGH,6576,2808,0,0,Medical Kits,98,RESOLVED,VOLUNTEER,MOBILE_APP,SINHALA,OVERCAST,False,True,False,False,,4,2,2,702,False,NONE,0,False,4,14,6
INC-2021-1013,2021-04-12T09:23:48.000Z,Jaffna,Northern,EAST_NORTH,9.725647,80.115719,Drought,1,LOW,285,0,0,0,Water Tankers|Dry Rations|Livestock Feed|Medical Kits,189,RESOLVED,VOLUNTEER,FIELD_REPORT,TAMIL,FOG,True,False,True,False,,0,0,0,0,False,MIXED,0,False,4,9,0
INC-2021-0374,2021-04-23T12:51:34.000Z,Polonnaruwa,NorthCentral,DRY,8.182411,81.250273,Medical Emergency,1,LOW,300,0,0,0,Ambulances|Rescue Teams|Medical Kits|Blood Supplies,221,RESOLVED,DMC_OFFICER,PHONE_CALL,SINHALA,OVERCAST,False,False,True,False,,0,0,0,0,False,RESIDENTIAL,0,False,4,12,4
INC-2021-1243,2021-04-25T09:57:12.000Z,Trincomalee,Eastern,EAST_NORTH,8.578717,81.22745,Flash Flood,3,HIGH,4720,2355,4,0,Medical Kits|Water Pumps|Rescue Teams|Boats,70,RESOLVED,CITIZEN,WEB_DASHBOARD,TAMIL,RAINY,False,False,True,False,,2,1,0,785,False,NONE,0,False,4,9,6
INC-2021-0976,2021-04-29T11:57:46.000Z,Ampara,Eastern,EAST_NORTH,7.249001,81.591829,Flood,1,LOW,261,0,0,0,Boats|Rescue Teams,173,RESOLVED,DMC_OFFICER,MOBILE_APP,TAMIL,STORMY,False,False,False,False,,0,0,0,0,False,RESIDENTIAL,0,False,4,11,3
INC-2021-1003,2021-05-01T11:47:02.000Z,Kalutara,Western,WET,6.675837,80.031843,Flood,1,LOW,688,0,0,0,Medical Kits|Tarpaulins|Water Pumps,543,RESOLVED,VOLUNTEER,WEB_DASHBOARD,TAMIL,RAINY,True,False,False,False,,0,0,0,0,False,MIXED,0,True,5,11,5
INC-2021-0256,2021-05-04T03:55:57.000Z,Ratnapura,Sabaragamuwa,WET,6.582781,80.41983,Flash Flood,1,LOW,750,0,0,0,Water Pumps|Rescue Teams|Medical Kits|Boats,98,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,OVERCAST,True,True,False,False,,0,0,0,0,False,INFRASTRUCTURE,0,True,5,3,1
INC-2021-0736,2021-05-04T06:45:39.000Z,Polonnaruwa,NorthCentral,DRY,7.869855,81.15558,Flood,2,MEDIUM,171,0,0,0,Tarpaulins|Rescue Teams,192,RESOLVED,VOLUNTEER,MOBILE_APP,TAMIL,RAINY,False,False,True,True,LOCAL_AUTHORITY,2,2,2,0,False,RESIDENTIAL,1943396,True,5,6,1
INC-2021-1274,2021-05-06T22:37:33.000Z,Gampaha,Western,WET,7.175872,80.080477,Flood,1,LOW,4154,0,0,0,Rescue Teams|Dry Rations|Boats,40,RESOLVED,SENSOR,MOBILE_APP,SINHALA,OVERCAST,False,True,False,False,,0,0,0,0,False,INFRASTRUCTURE,0,True,5,22,3
INC-2021-1356,2021-05-11T19:05:06.000Z,Mannar,Northern,EAST_NORTH,8.816004,80.011977,High Winds/Cyclone,1,LOW,391,0,0,0,Medical Kits|Dry Rations,184,RESOLVED,DMC_OFFICER,FIELD_REPORT,TAMIL,PARTLY_CLOUDY,False,False,False,False,,0,0,0,0,False,RESIDENTIAL,0,True,5,19,1
INC-2021-1263,2021-05-11T19:43:49.000Z,Anuradhapura,NorthCentral,DRY,8.413008,80.373292,High Winds/Cyclone,2,MEDIUM,1250,0,0,0,Medical Kits|Rescue Teams,32,RESOLVED,DMC_OFFICER,SMS,TAMIL,RAINY,False,True,False,False,,2,1,0,0,False,NONE,0,True,5,19,1
INC-2021-1146,2021-05-11T23:21:25.000Z,Matara,Southern,WET,5.97932,80.526613,Building Collapse,2,MEDIUM,1093,0,0,0,Rescue Teams|Search Dogs,98,RESOLVED,DMC_OFFICER,MOBILE_APP,ENGLISH,RAINY,True,False,False,False,,1,1,1,0,False,MIXED,17542431,True,5,23,1
INC-2021-0404,2021-05-13T04:03:59.000Z,Vavuniya,Northern,EAST_NORTH,8.7519,80.405557,Flood,1,LOW,1261,0,0,0,Medical Kits|Boats|Water Pumps,290,RESOLVED,CITIZEN,FIELD_REPORT,SINHALA,RAINY,True,False,False,True,VOLUNTEER,0,0,0,0,False,INFRASTRUCTURE,0,True,5,4,3
INC-2021-1011,2021-05-14T07:52:39.000Z,Galle,Southern,WET,6.035387,80.364053,Flash Flood,2,MEDIUM,1980,0,0,0,Dry Rations|Rescue Teams|Medical Kits,123,IN_PROGRESS,CITIZEN,FIELD_REPORT,TAMIL,FOG,False,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,1322976,True,5,7,4
INC-2021-0564,2021-05-16T16:15:40.000Z,Matara,Southern,WET,5.906011,80.428454,Flash Flood,2,MEDIUM,862,0,1,0,Medical Kits|Water Pumps|Rescue Teams|Dry Rations,143,RESOLVED,CITIZEN,WEB_DASHBOARD,TAMIL,PARTLY_CLOUDY,True,False,False,True,DMC_OFFICER,3,4,4,0,False,AGRICULTURAL,3329277,True,5,16,6
INC-2021-0081,2021-05-19T02:01:44.000Z,Puttalam,NorthWestern,DRY,8.077138,80.049896,Flood,1,LOW,94,0,0,0,Tarpaulins|Medical Kits,124,RESOLVED,SENSOR,FIELD_REPORT,SINHALA,FOG,False,False,False,False,,0,0,0,0,False,MIXED,0,True,5,2,2
INC-2021-0114,2021-05-19T20:27:00.000Z,Badulla,Uva,HILL,6.994486,81.215579,High Winds/Cyclone,1,LOW,407,0,0,0,Dry Rations,273,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,FOG,False,False,False,False,,0,0,0,0,False,MIXED,0,True,5,20,2
INC-2021-1281,2021-05-19T22:45:39.000Z,Mannar,Northern,EAST_NORTH,8.909411,79.886242,Flash Flood,2,MEDIUM,2641,0,0,0,Dry Rations|Boats,46,RESOLVED,VOLUNTEER,MOBILE_APP,SINHALA,RAINY,False,False,False,False,,3,1,0,0,False,RESIDENTIAL,1261021,True,5,22,2
INC-2021-0456,2021-05-26T00:38:06.000Z,Ratnapura,Sabaragamuwa,WET,6.518853,80.487588,Flood,2,MEDIUM,322,0,0,0,Medical Kits,93,RESOLVED,VOLUNTEER,MOBILE_APP,SINHALA,STORMY,True,False,False,False,,1,1,1,0,False,INFRASTRUCTURE,1076300,True,5,0,2
INC-2021-1448,2021-05-26T05:09:27.000Z,Monaragala,Uva,DRY,6.624574,81.499025,Medical Emergency,3,HIGH,47957,17691,0,0,Medical Kits|Rescue Teams,109,RESOLVED,VOLUNTEER,MOBILE_APP,TAMIL,FOG,False,False,False,True,VOLUNTEER,2,2,2,4422,False,AGRICULTURAL,308105,True,5,5,2
INC-2021-1033,2021-05-26T11:14:51.000Z,Matara,Southern,WET,5.958629,80.491523,Flash Flood,2,MEDIUM,2901,0,0,0,Medical Kits|Rescue Teams|Water Pumps|Dry Rations,84,RESOLVED,SENSOR,SMS,SINHALA,STORMY,False,False,False,True,DMC_OFFICER,1,2,1,0,False,AGRICULTURAL,3149773,True,5,11,2
INC-2021-1008,2021-05-28T01:56:03.000Z,Hambantota,Southern,DRY,6.254436,81.286726,Flood,1,LOW,257,0,0,0,Boats|Rescue Teams,294,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,FOG,True,False,False,True,GRAMA_NILADHARI,0,0,0,0,False,AGRICULTURAL,0,True,5,1,4
INC-2021-0821,2021-05-28T10:28:34.000Z,Colombo,Western,WET,6.898018,79.909674,Flood,2,MEDIUM,2266,0,0,0,Boats|Water Pumps,92,RESOLVED,VOLUNTEER,MOBILE_APP,SINHALA,OVERCAST,True,True,True,True,DMC_OFFICER,0,0,0,0,False,MIXED,588541,True,5,10,4
INC-2021-1082,2021-06-04T08:10:07.000Z,Hambantota,Southern,DRY,6.028259,81.166804,Landslide,2,MEDIUM,1045,0,0,0,Ambulances,76,RESOLVED,CITIZEN,PHONE_CALL,ENGLISH,FOG,False,False,False,False,,1,1,1,0,False,AGRICULTURAL,21780038,True,6,8,4
INC-2021-0268,2021-06-04T15:20:15.000Z,Kilinochchi,Northern,EAST_NORTH,9.47857,80.326545,Building Collapse,3,HIGH,20021,7877,0,0,Excavators|Ambulances|Medical Kits|Search Dogs,122,RESOLVED,VOLUNTEER,PHONE_CALL,TAMIL,OVERCAST,False,False,False,True,DMC_OFFICER,8,6,5,1312,False,AGRICULTURAL,725526,True,6,15,4
INC-2021-0858,2021-06-05T17:29:10.000Z,Matara,Southern,WET,6.042319,80.478154,Flood,1,LOW,254,0,0,0,Boats,166,RESOLVED,LOCAL_AUTHORITY,WEB_DASHBOARD,TAMIL,RAINY,False,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,0,True,6,17,5
INC-2021-0350,2021-06-06T02:46:46.000Z,Colombo,Western,WET,6.905341,79.893866,Flash Flood,3,HIGH,15335,2909,0,0,Rescue Teams,23,RESOLVED,SENSOR,MOBILE_APP,SINHALA,RAINY,False,False,False,True,LOCAL_AUTHORITY,2,1,0,969,False,NONE,0,True,6,2,6
INC-2021-1374,2021-06-06T22:29:45.000Z,Anuradhapura,NorthCentral,DRY,8.271745,80.494731,Flood,2,MEDIUM,7820,0,0,0,Tarpaulins|Water Pumps|Medical Kits,105,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAINY,False,True,False,True,VOLUNTEER,0,0,0,0,False,MIXED,2142932,True,6,22,6
INC-2021-0757,2021-06-07T15:29:28.000Z,Anuradhapura,NorthCentral,DRY,8.144592,80.432739,Forest Fire,2,MEDIUM,209,0,0,0,Water Tankers|Helicopters|Medical Kits,29,RESOLVED,DMC_OFFICER,WEB_DASHBOARD,TAMIL,STORMY,True,False,False,False,,3,3,1,0,False,NONE,0,True,6,15,0
INC-2021-1499,2021-06-09T02:09:21.000Z,Puttalam,NorthWestern,DRY,8.166711,80.040891,Flood,2,MEDIUM,1564,0,0,0,Medical Kits,66,RESOLVED,CITIZEN,SMS,TAMIL,OVERCAST,False,False,False,True,DMC_OFFICER,2,3,3,0,False,AGRICULTURAL,528039,True,6,2,2
INC-2021-0366,2021-06-17T13:38:52.000Z,Kegalle,Sabaragamuwa,WET,7.168035,80.311571,Flood,2,MEDIUM,3150,0,0,0,Boats|Rescue Teams|Dry Rations,97,RESOLVED,CITIZEN,WEB_DASHBOARD,ENGLISH,STORMY,False,False,False,False,,1,1,0,0,False,RESIDENTIAL,6437729,True,6,13,3
INC-2021-0720,2021-06-17T16:38:34.000Z,Mannar,Northern,EAST_NORTH,9.044049,79.84714,Landslide,1,LOW,1785,0,0,0,Ambulances|Dry Rations|Search Dogs|Medical Kits,290,RESOLVED,CITIZEN,PHONE_CALL,SINHALA,OVERCAST,False,False,False,True,VOLUNTEER,0,0,0,0,False,INFRASTRUCTURE,0,True,6,16,3
INC-2021-0968,2021-06-17T22:36:02.000Z,Kurunegala,NorthWestern,DRY,7.576737,80.447334,Flood,1,LOW,4736,0,0,0,Dry Rations|Water Pumps,123,RESOLVED,SENSOR,MOBILE_APP,SINHALA,FOG,False,True,False,False,,0,0,0,0,False,MIXED,0,True,6,22,3
INC-2021-0909,2021-06-18T14:20:12.000Z,Polonnaruwa,NorthCentral,DRY,7.893688,81.013561,Flood,1,LOW,382,0,0,0,Rescue Teams|Tarpaulins,146,RESOLVED,DMC_OFFICER,MOBILE_APP,ENGLISH,STORMY,True,True,False,False,,0,0,0,0,True,AGRICULTURAL,0,True,6,14,4
INC-2021-1039,2021-06-19T03:53:20.000Z,Kandy,Central,HILL,7.176318,80.701008,Medical Emergency,1,LOW,765,0,0,0,Rescue Teams|Medical Kits|Blood Supplies,201,RESOLVED,CITIZEN,WEB_DASHBOARD,TAMIL,RAINY,False,False,False,False,,0,0,0,0,False,NONE,0,True,6,3,5
INC-2021-1206,2021-06-19T14:25:48.000Z,Trincomalee,Eastern,EAST_NORTH,8.432365,81.248531,Flood,1,LOW,7111,0,0,0,Boats,371,RESOLVED,VOLUNTEER,MOBILE_APP,SINHALA,RAINY,True,False,False,True,LOCAL_AUTHORITY,0,0,0,0,True,NONE,0,True,6,14,5
INC-2021-1280,2021-06-20T06:59:47.000Z,Batticaloa,Eastern,EAST_NORTH,7.705109,81.726495,Flood,2,MEDIUM,410,0,0,0,Dry Rations|Medical Kits,148,RESOLVED,MEDIA,PHONE_CALL,SINHALA,PARTLY_CLOUDY,False,False,False,True,DMC_OFFICER,1,1,0,0,False,AGRICULTURAL,5572596,True,6,6,6
INC-2021-1136,2021-06-23T05:37:46.000Z,Mullaitivu,Northern,EAST_NORTH,9.211059,80.516815,Flash Flood,2,MEDIUM,224,0,0,0,Rescue Teams|Medical Kits,92,RESOLVED,DMC_OFFICER,MOBILE_APP,TAMIL,RAINY,True,True,False,False,,1,1,0,0,False,MIXED,739905,True,6,5,2
INC-2021-0063,2021-06-25T08:44:18.000Z,Mullaitivu,Northern,EAST_NORTH,9.138028,80.626288,Flash Flood,2,MEDIUM,20891,0,0,0,Boats,137,RESOLVED,VOLUNTEER,WEB_DASHBOARD,ENGLISH,RAINY,False,False,True,False,,0,0,0,0,False,NONE,0,True,6,8,4
INC-2021-0985,2021-06-25T15:01:45.000Z,Mullaitivu,Northern,EAST_NORTH,9.148627,80.599333,Building Collapse,1,LOW,13,0,0,0,Ambulances|Medical Kits|Rescue Teams|Excavators,195,RESOLVED,VOLUNTEER,PHONE_CALL,SINHALA,OVERCAST,False,False,False,False,,0,0,0,0,False,NONE,0,True,6,15,4
INC-2021-0487,2021-06-28T17:37:48.000Z,Jaffna,Northern,EAST_NORTH,9.76519,80.063593,Building Collapse,1,LOW,141,0,0,0,Excavators|Rescue Teams|Ambulances|Search Dogs,214,RESOLVED,DMC_OFFICER,MOBILE_APP,SINHALA,FOG,False,False,False,False,,0,0,0,0,False,NONE,0,True,6,17,0
INC-2021-0993,2021-07-01T05:44:20.000Z,Anuradhapura,NorthCentral,DRY,8.415935,80.473217,Flood,2,MEDIUM,163,0,4,1,Dry Rations|Boats,76,RESOLVED,VOLUNTEER,MOBILE_APP,TAMIL,FOG,True,True,False,True,GRAMA_NILADHARI,1,2,1,0,False,RESIDENTIAL,2059436,True,7,5,3
INC-2021-0304,2021-07-04T03:54:26.000Z,Anuradhapura,NorthCentral,DRY,8.494251,80.546852,Flood,2,MEDIUM,3590,0,0,0,Tarpaulins|Dry Rations|Medical Kits|Boats,25,RESOLVED,DMC_OFFICER,MOBILE_APP,SINHALA,RAINY,False,False,False,False,,3,1,0,0,False,RESIDENTIAL,1262826,True,7,3,6
INC-2021-0681,2021-07-07T00:56:34.000Z,Anuradhapura,NorthCentral,DRY,8.326016,80.365593,Forest Fire,2,MEDIUM,1072,0,0,0,Rescue Teams|Helicopters,36,RESOLVED,MEDIA,MOBILE_APP,ENGLISH,FOG,True,False,False,True,DMC_OFFICER,2,3,3,0,False,AGRICULTURAL,2007679,True,7,0,2
INC-2021-1111,2021-07-09T00:13:49.000Z,Mullaitivu,Northern,EAST_NORTH,9.206122,80.517148,Landslide,1,LOW,129,0,0,0,Dry Rations|Medical Kits,226,RESOLVED,CITIZEN,WEB_DASHBOARD,SINHALA,PARTLY_CLOUDY,False,False,False,False,,0,0,0,0,False,MIXED,0,True,7,0,4
INC-2021-0169,2021-07-10T00:17:38.000Z,Galle,Southern,WET,6.157246,80.265859,Flash Flood,2,MEDIUM,5744,0,0,0,Rescue Teams|Medical Kits|Boats|Dry Rations,74,CLOSED,CITIZEN,SMS,ENGLISH,STORMY,False,False,False,True,GRAMA_NILADHARI,1,1,0,0,False,RESIDENTIAL,886139,True,7,0,5
INC-2021-1167,2021-07-10T13:45:29.000Z,Jaffna,Northern,EAST_NORTH,9.750069,80.071714,High Winds/Cyclone,2,MEDIUM,564,0,0,0,Emergency Shelters,123,RESOLVED,DMC_OFFICER,PHONE_CALL,TAMIL,FOG,False,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,815300,True,7,13,5
INC-2021-1464,2021-07-11T03:18:02.000Z,Kilinochchi,Northern,EAST_NORTH,9.269425,80.295873,Flood,1,LOW,1850,0,0,0,Water Pumps,136,RESOLVED,VOLUNTEER,WEB_DASHBOARD,TAMIL,OVERCAST,False,False,False,False,,0,0,0,0,False,NONE,0,True,7,3,6
INC-2021-0587,2021-07-12T22:37:55.000Z,NuwaraEliya,Central,HILL,6.885877,80.655774,Landslide,1,LOW,299,0,0,0,Excavators|Rescue Teams,479,RESOLVED,VOLUNTEER,MOBILE_APP,SINHALA,RAINY,True,False,False,True,GRAMA_NILADHARI,0,0,0,0,False,AGRICULTURAL,0,True,7,22,0
INC-2021-1434,2021-07-13T08:12:18.000Z,Matara,Southern,WET,6.036236,80.604781,Flash Flood,2,MEDIUM,2193,0,0,0,Boats,85,RESOLVED,CITIZEN,SMS,SINHALA,PARTLY_CLOUDY,False,False,False,False,,2,1,1,0,False,AGRICULTURAL,1981221,True,7,8,1
INC-2021-0414,2021-07-15T06:36:36.000Z,Batticaloa,Eastern,EAST_NORTH,7.824981,81.746772,Flash Flood,2,MEDIUM,1485,0,0,0,Dry Rations|Boats,183,RESOLVED,DMC_OFFICER,MOBILE_APP,SINHALA,FOG,False,False,True,False,,0,0,0,0,False,RESIDENTIAL,1708346,True,7,6,3
INC-2021-0981,2021-07-15T07:22:25.000Z,Puttalam,NorthWestern,DRY,7.992032,79.92834,Flash Flood,2,MEDIUM,1116,0,0,0,Dry Rations|Medical Kits|Rescue Teams,76,RESOLVED,MEDIA,FIELD_REPORT,SINHALA,FOG,True,False,True,True,GRAMA_NILADHARI,3,4,4,0,False,RESIDENTIAL,1088332,True,7,7,3
INC-2021-1258,2021-07-16T02:56:43.000Z,Kandy,Central,HILL,7.358094,80.724874,Landslide,1,LOW,123,0,0,0,Search Dogs|Rescue Teams,101,RESOLVED,DMC_OFFICER,MOBILE_APP,SINHALA,PARTLY_CLOUDY,False,True,False,True,GRAMA_NILADHARI,0,0,0,0,False,MIXED,0,True,7,2,4
INC-2021-1030,2021-07-16T11:36:55.000Z,Puttalam,NorthWestern,DRY,8.119277,79.971273,High Winds/Cyclone,2,MEDIUM,5536,0,0,0,Generators|Dry Rations|Emergency Shelters|Rescue Teams,175,RESOLVED,CITIZEN,WEB_DASHBOARD,TAMIL,FOG,False,False,True,True,GRAMA_NILADHARI,0,0,0,0,False,NONE,0,True,7,11,4
