Incident_ID,Timestamp,District,Zone,Incident_Type,Severity_Level,Affected_Population,Casualties,Required_Resources,Response_Time_Mins,Status,Reported_By
INC-2020-0844,2020-08-13T17:48:31.310Z,Matara,WET,Flood,1,1325,0,Dry Rations|Medical Kits,89,RESOLVED,SENSOR
INC-2022-0845,2022-11-28T08:29:28.103Z,Badulla,HILL,Landslide,3,585,1,Boats|Rescue Teams|Dry Rations|Medical Kits,157,RESOLVED,CITIZEN
INC-2025-0846,2025-06-09T09:49:43.989Z,Mullaitivu,EAST_NORTH,Flood,4,25088,5,Boats|Rescue Teams|Dry Rations|Medical Kits,16,RESOLVED,CITIZEN
INC-2024-0847,2024-12-28T18:47:20.594Z,Gampaha,WET,Flood,2,5296,0,Dry Rations|Medical Kits,22,RESOLVED,CITIZEN
INC-2026-0848,2026-01-25T19:52:12.135Z,Jaffna,EAST_NORTH,Flood,2,7668,0,Dry Rations|Medical Kits,77,RESOLVED,CITIZEN
INC-2024-0849,2024-03-14T13:17:37.653Z,Matara,WET,Flood,1,1714,0,Dry Rations|Medical Kits,34,RESOLVED,SENSOR
INC-2024-0850,2024-08-18T12:02:02.211Z,Hambantota,DRY,Drought,4,63876,0,Water Bowsers|Dry Rations,3870,RESOLVED,OFFICER
INC-2021-0851,2021-02-03T03:52:40.802Z,Colombo,WET,Animal Attack,2,5,2,Wildlife Officers|Veterinary Kits,37,RESOLVED,CITIZEN
INC-2019-0852,2019-12-05T21:12:07.430Z,Kegalle,HILL,Landslide,1,406,0,Dry Rations|Medical Kits,163,RESOLVED,CITIZEN
INC-2019-0853,2019-07-11T06:31:14.139Z,Kalutara,WET,Flood,3,11448,0,Boats|Rescue Teams|Dry Rations|Medical Kits,31,RESOLVED,CITIZEN
INC-2021-0854,2021-08-13T06:57:24.463Z,Kurunegala,DRY,Forest Fire,3,42,0,Fire Trucks|Air Support,136,RESOLVED,CITIZEN
INC-2018-0855,2018-06-23T01:51:33.527Z,Matale,HILL,High Winds/Cyclone,2,7340,0,,71,RESOLVED,CITIZEN
INC-2021-0856,2021-11-17T19:43:41.966Z,Matara,WET,Landslide,4,1768,9,Boats|Rescue Teams|Dry Rations|Medical Kits,91,RESOLVED,CITIZEN
INC-2019-0857,2019-04-24T13:28:24.241Z,Trincomalee,EAST_NORTH,High Winds/Cyclone,2,228,0,,35,RESOLVED,OFFICER
INC-2022-0858,2022-03-27T06:47:21.711Z,Kilinochchi,EAST_NORTH,Flood,4,27136,6,Boats|Rescue Teams|Dry Rations|Medical Kits,58,RESOLVED,SENSOR
INC-2020-0859,2020-09-23T05:25:30.325Z,Kalutara,WET,Flood,3,13410,0,Boats|Rescue Teams|Dry Rations|Medical Kits,110,RESOLVED,CITIZEN
INC-2021-0860,2021-02-20T13:44:44.389Z,Nuwara Eliya,HILL,Landslide,5,50,23,Boats|Rescue Teams|Dry Rations|Medical Kits,147,RESOLVED,OFFICER
INC-2024-0861,2024-09-02T08:16:18.744Z,Nuwara Eliya,HILL,Landslide,1,119,0,Dry Rations|Medical Kits,100,RESOLVED,CITIZEN
INC-2022-0862,2022-07-02T08:51:45.074Z,Kegalle,HILL,Landslide,1,190,0,Dry Rations|Medical Kits,133,RESOLVED,CITIZEN
INC-2021-0863,2021-07-20T00:07:51.802Z,Gampaha,WET,Flood,4,20304,4,Boats|Rescue Teams|Dry Rations|Medical Kits,114,RESOLVED,CITIZEN
INC-2025-0864,2025-04-21T06:58:45.750Z,Puttalam,DRY,Drought,1,20640,0,Water Bowsers|Dry Rations,1895,RESOLVED,CITIZEN
INC-2022-0865,2022-08-09T13:07:36.480Z,Ratnapura,HILL,Flood,4,2928,2,Boats|Rescue Teams|Dry Rations|Medical Kits,57,RESOLVED,CITIZEN
INC-2024-0866,2024-03-05T16:39:47.465Z,Vavuniya,DRY,Animal Attack,1,5,1,Wildlife Officers|Veterinary Kits,40,RESOLVED,CITIZEN
INC-2021-0867,2021-07-01T08:44:58.829Z,Hambantota,DRY,Drought,1,37487,0,Water Bowsers|Dry Rations,2371,RESOLVED,CITIZEN
INC-2019-0868,2019-04-22T13:37:02.644Z,Kurunegala,DRY,Drought,1,11144,0,Water Bowsers|Dry Rations,3335,RESOLVED,CITIZEN
INC-2023-0869,2023-12-05T03:21:00.778Z,Galle,WET,Flood,1,1076,0,Dry Rations|Medical Kits,98,RESOLVED,OFFICER
INC-2024-0870,2024-02-17T18:57:06.464Z,Ratnapura,HILL,Flood,3,4725,0,Boats|Rescue Teams|Dry Rations|Medical Kits,93,RESOLVED,OFFICER
INC-2019-0871,2019-03-30T16:00:11.312Z,Colombo,WET,Animal Attack,1,2,1,Wildlife Officers|Veterinary Kits,37,RESOLVED,CITIZEN
INC-2022-0872,2022-05-02T09:34:50.471Z,Matale,HILL,Landslide,3,1389,1,Boats|Rescue Teams|Dry Rations|Medical Kits,58,RESOLVED,OFFICER
INC-2018-0873,2018-05-22T00:47:06.989Z,Gampaha,WET,High Winds/Cyclone,1,1304,0,,48,RESOLVED,SENSOR
INC-2024-0874,2024-05-07T11:07:20.345Z,Kegalle,HILL,Flood,3,15984,0,Boats|Rescue Teams|Dry Rations|Medical Kits,58,RESOLVED,SENSOR
INC-2020-0875,2020-11-06T01:02:49.279Z,Puttalam,DRY,Drought,4,64576,0,Water Bowsers|Dry Rations,4156,RESOLVED,OFFICER
INC-2024-0876,2024-11-17T13:07:01.830Z,Kegalle,HILL,Landslide,2,538,0,Dry Rations|Medical Kits,58,RESOLVED,CITIZEN
INC-2020-0877,2020-08-23T02:15:20.788Z,Kurunegala,DRY,High Winds/Cyclone,1,299,0,,113,RESOLVED,CITIZEN
INC-2023-0878,2023-08-19T18:11:04.522Z,Trincomalee,EAST_NORTH,Drought,4,114296,0,Water Bowsers|Dry Rations,2942,RESOLVED,CITIZEN
INC-2018-0879,2018-06-19T21:23:52.129Z,Matara,WET,Flood,3,7776,0,Boats|Rescue Teams|Dry Rations|Medical Kits,85,RESOLVED,MEDIA
INC-2021-0880,2021-03-14T21:03:53.269Z,Mullaitivu,EAST_NORTH,Animal Attack,1,6,1,Wildlife Officers|Veterinary Kits,62,RESOLVED,CITIZEN
INC-2021-0881,2021-05-23T08:06:50.517Z,Matara,WET,Flood,3,7155,0,Boats|Rescue Teams|Dry Rations|Medical Kits,45,RESOLVED,CITIZEN
INC-2018-0882,2018-07-11T11:12:26.456Z,Kandy,HILL,Landslide,3,1065,10,Boats|Rescue Teams|Dry Rations|Medical Kits,58,RESOLVED,SENSOR
INC-2025-0883,2025-12-27T09:04:02.232Z,Kandy,HILL,Flood,3,5850,0,Boats|Rescue Teams|Dry Rations|Medical Kits,85,RESOLVED,MEDIA
INC-2019-0884,2019-05-09T10:17:24.544Z,Monaragala,DRY,Drought,1,7607,0,Water Bowsers|Dry Rations,2961,RESOLVED,OFFICER
INC-2018-0885,2018-01-15T10:44:02.728Z,Mullaitivu,EAST_NORTH,High Winds/Cyclone,4,5504,3,,86,RESOLVED,OFFICER
INC-2022-0886,2022-09-03T14:57:00.787Z,Hambantota,DRY,Drought,4,198276,0,Water Bowsers|Dry Rations,1941,RESOLVED,CITIZEN
INC-2025-0887,2025-01-16T00:51:55.549Z,Galle,WET,Flood,3,7578,0,Boats|Rescue Teams|Dry Rations|Medical Kits,28,RESOLVED,CITIZEN
INC-2022-0888,2022-11-10T03:54:37.426Z,Ratnapura,HILL,Animal Attack,1,3,2,Wildlife Officers|Veterinary Kits,88,RESOLVED,CITIZEN
INC-2024-0889,2024-11-15T03:09:16.478Z,Gampaha,WET,Flood,3,14652,0,Boats|Rescue Teams|Dry Rations|Medical Kits,82,RESOLVED,OFFICER
INC-2019-0890,2019-10-14T15:37:15.853Z,Puttalam,DRY,Flood,1,467,0,Dry Rations|Medical Kits,42,RESOLVED,CITIZEN
INC-2024-0891,2024-06-07T04:30:46.196Z,Jaffna,EAST_NORTH,Flood,3,14220,0,Boats|Rescue Teams|Dry Rations|Medical Kits,20,RESOLVED,OFFICER
INC-2023-0892,2023-06-04T08:05:48.329Z,Kilinochchi,EAST_NORTH,Drought,1,23991,0,Water Bowsers|Dry Rations,3923,RESOLVED,SENSOR
INC-2025-0893,2025-01-23T07:33:31.408Z,Kegalle,HILL,Landslide,4,300,14,Boats|Rescue Teams|Dry Rations|Medical Kits,51,RESOLVED,OFFICER
INC-2020-0894,2020-01-13T17:05:36.929Z,Kurunegala,DRY,Animal Attack,1,8,0,Wildlife Officers|Veterinary Kits,48,RESOLVED,SENSOR
INC-2025-0895,2025-04-30T20:18:19.615Z,Jaffna,EAST_NORTH,Drought,3,110373,0,Water Bowsers|Dry Rations,3411,RESOLVED,CITIZEN
INC-2025-0896,2025-12-10T15:00:30.583Z,Trincomalee,EAST_NORTH,High Winds/Cyclone,2,3344,0,,93,RESOLVED,CITIZEN
INC-2019-0897,2019-12-23T09:01:57.089Z,Ratnapura,HILL,Landslide,1,219,0,Dry Rations|Medical Kits,80,RESOLVED,CITIZEN
INC-2022-0898,2022-12-26T16:00:37.498Z,Kegalle,HILL,Landslide,2,880,0,Dry Rations|Medical Kits,114,RESOLVED,CITIZEN
INC-2020-0899,2020-01-09T00:19:44.182Z,Hambantota,DRY,Animal Attack,1,4,2,Wildlife Officers|Veterinary Kits,56,RESOLVED,CITIZEN
INC-2025-0900,2025-03-10T01:26:50.229Z,Ratnapura,HILL,Landslide,3,234,15,Boats|Rescue Teams|Dry Rations|Medical Kits,152,RESOLVED,CITIZEN
INC-2023-0901,2023-06-18T03:42:07.512Z,Badulla,HILL,Flood,4,31456,0,Boats|Rescue Teams|Dry Rations|Medical Kits,80,RESOLVED,SENSOR
INC-2019-0902,2019-09-04T05:18:59.696Z,Matara,WET,Landslide,1,125,0,Dry Rations|Medical Kits,50,RESOLVED,SENSOR
INC-2023-0903,2023-03-23T10:40:29.561Z,Matale,HILL,High Winds/Cyclone,2,884,0,,44,RESOLVED,CITIZEN
INC-2021-0904,2021-01-01T06:30:11.960Z,Kurunegala,DRY,Flood,2,216,0,Dry Rations|Medical Kits,115,RESOLVED,CITIZEN
INC-2022-0905,2022-10-03T18:43:36.672Z,Kandy,HILL,Landslide,4,1924,20,Boats|Rescue Teams|Dry Rations|Medical Kits,56,RESOLVED,CITIZEN
INC-2019-0906,2019-06-05T15:10:12.755Z,Hambantota,DRY,Flood,4,26384,7,Boats|Rescue Teams|Dry Rations|Medical Kits,63,RESOLVED,OFFICER
INC-2025-0907,2025-05-23T03:56:29.357Z,Puttalam,DRY,Drought,4,153068,0,Water Bowsers|Dry Rations,3177,RESOLVED,CITIZEN
INC-2025-0908,2025-06-08T16:43:04.399Z,Hambantota,DRY,Animal Attack,1,7,0,Wildlife Officers|Veterinary Kits,47,RESOLVED,SENSOR
INC-2021-0909,2021-06-02T08:59:49.656Z,Nuwara Eliya,HILL,Landslide,1,147,0,Dry Rations|Medical Kits,140,RESOLVED,SENSOR
INC-2019-0910,2019-08-28T17:04:55.137Z,Gampaha,WET,Flood,2,404,0,Dry Rations|Medical Kits,72,RESOLVED,OFFICER
INC-2024-0911,2024-01-26T13:02:08.164Z,Kilinochchi,EAST_NORTH,Flood,3,3213,0,Boats|Rescue Teams|Dry Rations|Medical Kits,83,RESOLVED,OFFICER
INC-2021-0912,2021-05-17T17:55:55.862Z,Gampaha,WET,Flood,3,6795,0,Boats|Rescue Teams|Dry Rations|Medical Kits,106,RESOLVED,CITIZEN
INC-2025-0913,2025-07-17T20:41:08.807Z,Kandy,HILL,Flood,4,13408,0,Boats|Rescue Teams|Dry Rations|Medical Kits,69,RESOLVED,CITIZEN
INC-2025-0914,2025-06-25T18:16:18.850Z,Gampaha,WET,Landslide,2,550,0,Dry Rations|Medical Kits,116,RESOLVED,OFFICER
INC-2021-0915,2021-07-23T05:46:10.937Z,Monaragala,DRY,Drought,2,19772,0,Water Bowsers|Dry Rations,3368,RESOLVED,SENSOR
INC-2025-0916,2025-04-11T10:04:09.675Z,Ratnapura,HILL,Flood,2,1652,0,Dry Rations|Medical Kits,68,RESOLVED,MEDIA
INC-2020-0917,2020-10-31T12:40:06.371Z,Galle,WET,Flood,1,854,0,Dry Rations|Medical Kits,21,RESOLVED,OFFICER
INC-2019-0918,2019-03-23T02:13:15.526Z,Gampaha,WET,High Winds/Cyclone,1,1067,0,,34,RESOLVED,CITIZEN
INC-2023-0919,2023-12-27T13:59:55.910Z,Ratnapura,HILL,Flood,1,487,0,Dry Rations|Medical Kits,51,RESOLVED,CITIZEN
INC-2019-0920,2019-06-18T07:00:13.956Z,Monaragala,DRY,Flood,3,9180,0,Boats|Rescue Teams|Dry Rations|Medical Kits,77,RESOLVED,CITIZEN
INC-2021-0921,2021-10-21T11:35:18.304Z,Ratnapura,HILL,Landslide,4,1944,17,Boats|Rescue Teams|Dry Rations|Medical Kits,116,RESOLVED,CITIZEN
INC-2024-0922,2024-09-21T19:37:23.954Z,Kalutara,WET,Flood,1,323,0,Dry Rations|Medical Kits,79,RESOLVED,CITIZEN
INC-2019-0923,2019-03-22T08:11:00.438Z,Matale,HILL,Flood,1,541,0,Dry Rations|Medical Kits,32,RESOLVED,CITIZEN
INC-2024-0924,2024-04-28T22:30:55.071Z,Ampara,EAST_NORTH,Drought,2,12410,0,Water Bowsers|Dry Rations,3518,RESOLVED,MEDIA
INC-2026-0925,2026-03-18T03:58:21.810Z,Puttalam,DRY,Flood,4,12960,7,Boats|Rescue Teams|Dry Rations|Medical Kits,99,RESOLVED,OFFICER
INC-2018-0926,2018-06-30T11:51:54.015Z,Batticaloa,EAST_NORTH,High Winds/Cyclone,3,3573,0,,116,RESOLVED,SENSOR
INC-2020-0927,2020-10-23T01:54:28.086Z,Ampara,EAST_NORTH,High Winds/Cyclone,1,454,0,,117,RESOLVED,CITIZEN
INC-2018-0928,2018-08-05T10:41:46.845Z,Jaffna,EAST_NORTH,Drought,2,85068,0,Water Bowsers|Dry Rations,4143,RESOLVED,SENSOR
INC-2024-0929,2024-02-28T00:44:21.745Z,Vavuniya,DRY,Animal Attack,1,3,2,Wildlife Officers|Veterinary Kits,60,RESOLVED,CITIZEN
INC-2026-0930,2026-02-05T06:32:33.416Z,Puttalam,DRY,Flood,4,28336,8,Boats|Rescue Teams|Dry Rations|Medical Kits,86,RESOLVED,OFFICER
INC-2022-0931,2022-01-31T20:55:42.205Z,Anuradhapura,DRY,Flood,1,778,0,Dry Rations|Medical Kits,99,RESOLVED,CITIZEN
INC-2022-0932,2022-08-30T23:09:55.744Z,Kandy,HILL,Landslide,1,186,0,Dry Rations|Medical Kits,56,RESOLVED,OFFICER
INC-2022-0933,2022-04-30T15:18:49.134Z,Kandy,HILL,Landslide,4,1052,0,Boats|Rescue Teams|Dry Rations|Medical Kits,133,RESOLVED,CITIZEN
INC-2019-0934,2019-10-16T23:17:32.673Z,Kurunegala,DRY,Drought,5,172590,0,Water Bowsers|Dry Rations,1707,RESOLVED,SENSOR
INC-2022-0935,2022-03-28T20:03:00.340Z,Monaragala,DRY,Drought,2,51554,0,Water Bowsers|Dry Rations,2559,RESOLVED,OFFICER
INC-2022-0936,2022-10-24T21:31:06.553Z,Puttalam,DRY,Drought,1,41225,0,Water Bowsers|Dry Rations,2887,RESOLVED,OFFICER
INC-2021-0937,2021-04-28T14:26:14.476Z,Nuwara Eliya,HILL,Flood,4,12080,2,Boats|Rescue Teams|Dry Rations|Medical Kits,49,RESOLVED,CITIZEN
INC-2023-0938,2023-05-08T00:00:55.272Z,Vavuniya,DRY,High Winds/Cyclone,2,2640,0,,82,RESOLVED,OFFICER
INC-2019-0939,2019-03-29T22:07:18.284Z,Monaragala,DRY,Drought,3,106215,0,Water Bowsers|Dry Rations,2531,RESOLVED,CITIZEN
INC-2020-0940,2020-07-10T10:31:46.913Z,Kurunegala,DRY,Forest Fire,1,23,0,Fire Trucks|Air Support,69,RESOLVED,SENSOR
INC-2022-0941,2022-04-01T00:13:26.945Z,Puttalam,DRY,Forest Fire,3,150,0,Fire Trucks|Air Support,79,RESOLVED,OFFICER
INC-2018-0942,2018-09-04T07:16:34.241Z,Mannar,DRY,Drought,5,45425,0,Water Bowsers|Dry Rations,1967,RESOLVED,CITIZEN
INC-2025-0943,2025-03-03T21:16:33.914Z,Badulla,HILL,Animal Attack,2,10,2,Wildlife Officers|Veterinary Kits,82,RESOLVED,CITIZEN
INC-2020-0944,2020-09-12T01:25:39.549Z,Nuwara Eliya,HILL,High Winds/Cyclone,1,835,0,,68,RESOLVED,CITIZEN
INC-2021-0945,2021-08-12T11:04:28.105Z,Trincomalee,EAST_NORTH,Drought,1,16400,0,Water Bowsers|Dry Rations,3395,RESOLVED,MEDIA
INC-2025-0946,2025-04-30T04:30:21.155Z,Matara,WET,Flood,1,151,0,Dry Rations|Medical Kits,103,RESOLVED,OFFICER
INC-2025-0947,2025-10-12T15:09:33.677Z,Kurunegala,DRY,Flood,1,1424,0,Dry Rations|Medical Kits,63,RESOLVED,CITIZEN
INC-2024-0948,2024-06-03T11:20:38.680Z,Anuradhapura,DRY,Drought,1,24281,0,Water Bowsers|Dry Rations,3825,RESOLVED,CITIZEN
INC-2020-0949,2020-05-30T06:40:09.350Z,Gampaha,WET,Flood,1,249,0,Dry Rations|Medical Kits,45,RESOLVED,SENSOR
INC-2020-0950,2020-02-21T09:09:25.529Z,Jaffna,EAST_NORTH,Flood,3,8505,0,Boats|Rescue Teams|Dry Rations|Medical Kits,70,RESOLVED,CITIZEN
INC-2023-0951,2023-03-04T05:22:08.030Z,Mannar,DRY,Forest Fire,5,175,0,Fire Trucks|Air Support,104,RESOLVED,CITIZEN
INC-2019-0952,2019-04-27T05:14:24.545Z,Nuwara Eliya,HILL,Landslide,4,1336,4,Boats|Rescue Teams|Dry Rations|Medical Kits,48,RESOLVED,CITIZEN
INC-2022-0953,2022-03-15T06:11:47.225Z,Ratnapura,HILL,Landslide,4,580,19,Boats|Rescue Teams|Dry Rations|Medical Kits,120,RESOLVED,CITIZEN
INC-2021-0954,2021-03-12T10:23:40.593Z,Monaragala,DRY,Flood,5,30625,3,Boats|Rescue Teams|Dry Rations|Medical Kits,38,RESOLVED,CITIZEN
INC-2019-0955,2019-09-27T04:17:52.613Z,Nuwara Eliya,HILL,Flood,3,12726,0,Boats|Rescue Teams|Dry Rations|Medical Kits,119,RESOLVED,OFFICER
INC-2022-0956,2022-12-02T21:08:27.724Z,Galle,WET,Flood,3,11241,0,Boats|Rescue Teams|Dry Rations|Medical Kits,36,RESOLVED,OFFICER
INC-2020-0957,2020-02-17T22:36:37.688Z,Monaragala,DRY,Flood,1,1420,0,Dry Rations|Medical Kits,46,RESOLVED,SENSOR
INC-2022-0958,2022-10-27T19:16:15.342Z,Colombo,WET,Animal Attack,1,1,1,Wildlife Officers|Veterinary Kits,45,RESOLVED,CITIZEN
INC-2022-0959,2022-10-07T23:51:35.281Z,Batticaloa,EAST_NORTH,Drought,1,43721,0,Water Bowsers|Dry Rations,3199,RESOLVED,MEDIA
INC-2025-0960,2025-05-24T11:11:58.799Z,Kegalle,HILL,Landslide,1,104,0,Dry Rations|Medical Kits,61,RESOLVED,SENSOR
INC-2020-0961,2020-10-29T07:18:31.333Z,Ampara,EAST_NORTH,Flood,3,10215,0,Boats|Rescue Teams|Dry Rations|Medical Kits,120,RESOLVED,CITIZEN
INC-2018-0962,2018-08-25T17:29:34.184Z,Kalutara,WET,Flood,3,7614,0,Boats|Rescue Teams|Dry Rations|Medical Kits,41,RESOLVED,CITIZEN
INC-2024-0963,2024-08-04T12:58:50.604Z,Badulla,HILL,Landslide,1,344,0,Dry Rations|Medical Kits,162,RESOLVED,OFFICER
INC-2026-0964,2026-05-14T17:52:31.135Z,Hambantota,DRY,Drought,1,38590,0,Water Bowsers|Dry Rations,2342,RESOLVED,SENSOR
INC-2020-0965,2020-10-03T06:06:08.464Z,Hambantota,DRY,Drought,2,98152,0,Water Bowsers|Dry Rations,2604,RESOLVED,CITIZEN
INC-2018-0966,2018-12-10T15:12:23.756Z,Kalutara,WET,Animal Attack,2,7,0,Wildlife Officers|Veterinary Kits,30,RESOLVED,CITIZEN
INC-2026-0967,2026-02-10T22:36:36.154Z,Matara,WET,Flood,3,8289,0,Boats|Rescue Teams|Dry Rations|Medical Kits,64,RESOLVED,CITIZEN
INC-2021-0968,2021-04-12T11:47:02.546Z,Trincomalee,EAST_NORTH,Flood,3,11043,0,Boats|Rescue Teams|Dry Rations|Medical Kits,72,RESOLVED,CITIZEN
INC-2021-0969,2021-11-27T20:21:13.551Z,Kalutara,WET,High Winds/Cyclone,2,2092,0,,40,RESOLVED,CITIZEN
INC-2021-0970,2021-12-07T15:50:19.507Z,Kandy,HILL,Animal Attack,2,1,1,Wildlife Officers|Veterinary Kits,48,RESOLVED,CITIZEN
INC-2025-0971,2025-02-12T05:06:47.867Z,Matara,WET,Flood,1,1470,0,Dry Rations|Medical Kits,29,RESOLVED,CITIZEN
INC-2020-0972,2020-05-22T00:42:20.816Z,Monaragala,DRY,Drought,1,5472,0,Water Bowsers|Dry Rations,2753,RESOLVED,CITIZEN
INC-2025-0973,2025-12-23T19:22:48.510Z,Badulla,HILL,High Winds/Cyclone,1,1555,0,,77,RESOLVED,CITIZEN
INC-2021-0974,2021-02-06T04:26:08.939Z,Kalutara,WET,High Winds/Cyclone,1,626,0,,119,RESOLVED,CITIZEN
INC-2021-0975,2021-09-17T03:09:07.922Z,Vavuniya,DRY,Drought,3,26610,0,Water Bowsers|Dry Rations,3435,RESOLVED,SENSOR
INC-2021-0976,2021-07-12T17:02:21.791Z,Vavuniya,DRY,Drought,2,83992,0,Water Bowsers|Dry Rations,1881,RESOLVED,OFFICER
INC-2019-0977,2019-06-30T09:04:50.719Z,Trincomalee,EAST_NORTH,Animal Attack,1,9,0,Wildlife Officers|Veterinary Kits,67,RESOLVED,SENSOR
INC-2021-0978,2021-09-18T17:17:50.316Z,Matara,WET,Flood,2,6428,0,Dry Rations|Medical Kits,83,RESOLVED,OFFICER
INC-2022-0979,2022-11-18T14:53:04.608Z,Galle,WET,Animal Attack,1,4,1,Wildlife Officers|Veterinary Kits,86,RESOLVED,OFFICER
INC-2020-0980,2020-06-22T19:32:09.541Z,Colombo,WET,Flood,1,1738,0,Dry Rations|Medical Kits,33,RESOLVED,CITIZEN
INC-2023-0981,2023-12-05T15:44:58.372Z,Galle,WET,Flood,3,5094,0,Boats|Rescue Teams|Dry Rations|Medical Kits,87,RESOLVED,CITIZEN
INC-2020-0982,2020-05-26T02:35:26.333Z,Monaragala,DRY,Forest Fire,1,63,0,Fire Trucks|Air Support,229,RESOLVED,OFFICER
INC-2019-0983,2019-10-01T20:38:58.501Z,Kegalle,HILL,High Winds/Cyclone,2,2632,0,,88,RESOLVED,CITIZEN
INC-2020-0984,2020-07-07T20:37:15.809Z,Jaffna,EAST_NORTH,Drought,1,23847,0,Water Bowsers|Dry Rations,4203,RESOLVED,CITIZEN
INC-2020-0985,2020-01-20T10:48:54.881Z,Kalutara,WET,Flood,2,5144,0,Dry Rations|Medical Kits,107,RESOLVED,CITIZEN
INC-2026-0986,2026-01-31T02:31:21.524Z,Matara,WET,Flood,2,5044,0,Dry Rations|Medical Kits,35,RESOLVED,CITIZEN
INC-2025-0987,2025-01-06T19:41:53.869Z,Gampaha,WET,Animal Attack,1,1,1,Wildlife Officers|Veterinary Kits,76,RESOLVED,OFFICER
INC-2021-0988,2021-03-16T03:15:08.946Z,Vavuniya,DRY,High Winds/Cyclone,2,5452,0,,57,RESOLVED,CITIZEN
INC-2021-0989,2021-08-28T10:15:55.510Z,Galle,WET,Flood,3,12150,0,Boats|Rescue Teams|Dry Rations|Medical Kits,38,RESOLVED,OFFICER
INC-2018-0990,2018-07-04T13:46:33.618Z,Puttalam,DRY,Forest Fire,2,78,0,Fire Trucks|Air Support,213,RESOLVED,CITIZEN
INC-2024-0991,2024-11-01T12:25:54.315Z,Matara,WET,Flood,1,1784,0,Dry Rations|Medical Kits,31,RESOLVED,SENSOR
INC-2024-0992,2024-10-23T19:10:59.863Z,Nuwara Eliya,HILL,Flood,1,866,0,Dry Rations|Medical Kits,85,RESOLVED,CITIZEN
INC-2021-0993,2021-02-12T14:23:31.720Z,Badulla,HILL,High Winds/Cyclone,1,183,0,,77,RESOLVED,OFFICER
INC-2020-0994,2020-03-01T06:38:27.193Z,Gampaha,WET,Flood,1,1928,0,Dry Rations|Medical Kits,66,RESOLVED,OFFICER
INC-2024-0995,2024-03-21T20:02:50.409Z,Colombo,WET,Flood,2,1616,0,Dry Rations|Medical Kits,115,RESOLVED,OFFICER
INC-2026-0996,2026-05-22T15:19:42.828Z,Ratnapura,HILL,Landslide,5,1305,21,Boats|Rescue Teams|Dry Rations|Medical Kits,143,RESOLVED,OFFICER
INC-2018-0997,2018-12-30T02:52:08.389Z,Matara,WET,Flood,2,320,0,Dry Rations|Medical Kits,86,RESOLVED,OFFICER
INC-2023-0998,2023-09-16T03:30:33.864Z,Kandy,HILL,Landslide,3,1182,14,Boats|Rescue Teams|Dry Rations|Medical Kits,169,RESOLVED,CITIZEN
INC-2023-0999,2023-01-05T14:01:14.948Z,Gampaha,WET,Animal Attack,2,10,1,Wildlife Officers|Veterinary Kits,45,RESOLVED,CITIZEN
INC-2019-1000,2019-04-04T11:24:33.386Z,Galle,WET,Landslide,3,138,11,Boats|Rescue Teams|Dry Rations|Medical Kits,134,RESOLVED,OFFICER
INC-2023-1001,2023-06-03T13:35:18.642Z,Trincomalee,EAST_NORTH,Drought,3,90726,0,Water Bowsers|Dry Rations,3389,RESOLVED,CITIZEN
INC-2018-1002,2018-08-13T16:15:26.661Z,Trincomalee,EAST_NORTH,High Winds/Cyclone,1,1902,0,,24,RESOLVED,SENSOR
INC-2018-1003,2018-12-19T09:09:49.564Z,Jaffna,EAST_NORTH,Flood,2,1852,0,Dry Rations|Medical Kits,65,RESOLVED,OFFICER
INC-2021-1004,2021-11-18T13:42:29.377Z,Mannar,DRY,Drought,1,31286,0,Water Bowsers|Dry Rations,2618,RESOLVED,OFFICER
INC-2021-1005,2021-10-29T14:37:13.222Z,Galle,WET,Flood,2,496,0,Dry Rations|Medical Kits,79,RESOLVED,SENSOR
INC-2025-1006,2025-03-06T10:50:09.850Z,Matara,WET,High Winds/Cyclone,2,7440,0,,89,RESOLVED,CITIZEN
INC-2026-1007,2026-01-01T11:46:13.882Z,Kurunegala,DRY,Flood,3,10215,0,Boats|Rescue Teams|Dry Rations|Medical Kits,71,RESOLVED,OFFICER
INC-2025-1008,2025-05-27T07:37:30.366Z,Matara,WET,Flood,3,3789,0,Boats|Rescue Teams|Dry Rations|Medical Kits,108,RESOLVED,OFFICER
INC-2019-1009,2019-08-23T20:13:01.341Z,Batticaloa,EAST_NORTH,Forest Fire,3,66,0,Fire Trucks|Air Support,146,RESOLVED,CITIZEN
INC-2020-1010,2020-05-16T18:49:51.171Z,Polonnaruwa,DRY,High Winds/Cyclone,5,16975,6,,26,RESOLVED,CITIZEN
INC-2019-1011,2019-01-18T03:09:42.169Z,Vavuniya,DRY,Animal Attack,1,5,2,Wildlife Officers|Veterinary Kits,38,RESOLVED,SENSOR
INC-2020-1012,2020-11-07T18:19:31.631Z,Galle,WET,Animal Attack,1,5,1,Wildlife Officers|Veterinary Kits,81,RESOLVED,OFFICER
INC-2019-1013,2019-01-06T05:12:43.570Z,Kalutara,WET,High Winds/Cyclone,3,4833,0,,108,RESOLVED,OFFICER
INC-2020-1014,2020-08-11T05:00:29.515Z,Badulla,HILL,Flood,1,806,0,Dry Rations|Medical Kits,77,RESOLVED,CITIZEN
INC-2021-1015,2021-06-10T00:27:52.596Z,Batticaloa,EAST_NORTH,Flood,2,4192,0,Dry Rations|Medical Kits,76,RESOLVED,CITIZEN
